prev_title,curr_title,type,n,ts
ETL,RDD,link,33,2025-07-22T23:40:00
ELT,Dataframe,external,209,2025-07-21T04:06:00
ETL,Category:Big_data,link,13,2025-07-15T12:43:00
ELT,Broadcast_join,external,491,2025-07-18T21:24:00
Data_engineering,SQL,link,395,2025-07-09T06:59:00
Search,Lakehouse,link,46,2025-07-23T23:46:00
Search,MapReduce,external,230,2025-07-08T00:51:00
Search,Apache_Spark,link,268,2025-07-18T16:38:00
ELT,Broadcast_join,link,178,2025-07-12T05:41:00
Search,RDD,link,454,2025-07-26T03:49:00
Apache_Spark,Data_warehouse,link,467,2025-07-22T22:38:00
Apache_Spark,Broadcast_join,link,422,2025-07-22T12:04:00
ELT,PySpark,link,41,2025-07-02T12:45:00
Category:Machine_learning,Broadcast_join,external,17,2025-07-21T19:30:00
Main_Page,RDD,link,488,2025-07-24T13:20:00
Python_(programming_language),PySpark,link,163,2025-07-16T00:49:00
Data_engineering,Broadcast_join,external,78,2025-07-12T06:11:00
Main_Page,Category:Big_data,external,393,2025-07-01T09:45:00
Apache_Spark,Category:Big_data,link,89,2025-07-03T01:06:00
Python_(programming_language),Lakehouse,link,222,2025-07-11T18:24:00
Main_Page,SQL,link,241,2025-07-13T13:57:00
Search,Data_warehouse,external,257,2025-07-03T08:22:00
Data_engineering,MapReduce,link,54,2025-07-09T03:43:00
Main_Page,Dataframe,external,312,2025-07-26T23:21:00
Search,Lakehouse,external,252,2025-07-06T21:33:00
ETL,Lakehouse,external,142,2025-07-20T00:36:00
ETL,Broadcast_join,link,337,2025-07-02T07:08:00
ELT,MapReduce,link,259,2025-07-10T09:09:00
Apache_Spark,Lakehouse,external,466,2025-07-10T20:54:00
ETL,Lakehouse,link,493,2025-07-03T11:24:00
ETL,Category:Big_data,external,465,2025-07-13T08:05:00
Search,Data_warehouse,link,334,2025-07-27T03:52:00
Apache_Spark,MapReduce,link,389,2025-07-08T04:16:00
ETL,Broadcast_join,link,357,2025-07-21T01:30:00
Search,MapReduce,link,288,2025-07-03T15:02:00
Category:Machine_learning,Category:Big_data,external,69,2025-07-12T20:13:00
ELT,Category:Big_data,link,398,2025-07-23T09:03:00
ETL,Dataframe,link,383,2025-07-15T12:55:00
Main_Page,Lakehouse,external,217,2025-07-24T02:49:00
Main_Page,SQL,link,157,2025-07-25T08:54:00
Main_Page,Partition_(databases),other,347,2025-07-10T01:19:00
Data_engineering,RDD,external,100,2025-07-16T21:40:00
ETL,Feature_store,link,111,2025-07-01T13:39:00
Category:Machine_learning,Category:Big_data,link,214,2025-07-24T15:18:00
Search,Apache_Spark,link,69,2025-07-09T00:38:00
Data_engineering,Lakehouse,link,442,2025-07-03T08:11:00
Main_Page,Broadcast_join,external,132,2025-07-11T16:21:00
Data_engineering,Feature_store,external,113,2025-07-18T12:13:00
Apache_Spark,MapReduce,link,221,2025-07-11T13:52:00
Data_engineering,Broadcast_join,link,157,2025-07-27T19:38:00
ELT,Feature_store,link,354,2025-07-12T13:34:00
ELT,SQL,link,9,2025-07-18T14:33:00
Search,Category:Big_data,link,470,2025-07-01T08:24:00
ELT,SQL,external,360,2025-07-22T18:03:00
Python_(programming_language),Category:Big_data,link,103,2025-07-10T06:14:00
Main_Page,Dataframe,link,268,2025-07-25T06:19:00
Data_engineering,Broadcast_join,link,397,2025-07-21T04:34:00
Python_(programming_language),SQL,other,474,2025-07-24T14:13:00
Data_engineering,Feature_store,link,176,2025-07-21T09:53:00
Category:Machine_learning,PySpark,link,476,2025-07-27T16:19:00
Data_engineering,RDD,link,214,2025-07-02T01:49:00
ELT,PySpark,link,59,2025-07-16T11:08:00
ELT,Feature_store,other,383,2025-07-22T04:34:00
Apache_Spark,Dataframe,link,7,2025-07-08T15:38:00
Python_(programming_language),MapReduce,link,12,2025-07-10T17:55:00
ELT,SQL,link,159,2025-07-20T15:36:00
Category:Machine_learning,Dataframe,link,211,2025-07-27T07:10:00
Python_(programming_language),Dataframe,link,176,2025-07-19T05:00:00
Main_Page,Category:Big_data,link,109,2025-07-23T02:36:00
Data_engineering,RDD,link,337,2025-07-26T15:54:00
ELT,Broadcast_join,link,349,2025-07-12T05:15:00
Data_engineering,Broadcast_join,external,163,2025-07-19T02:01:00
Main_Page,Feature_store,other,325,2025-07-02T14:48:00
Apache_Spark,RDD,link,58,2025-07-27T23:11:00
Category:Machine_learning,Partition_(databases),link,456,2025-07-03T17:58:00
Category:Machine_learning,PySpark,link,462,2025-07-01T19:13:00
Main_Page,Feature_store,link,215,2025-07-12T18:02:00
Search,Data_warehouse,link,392,2025-07-22T20:19:00
Data_engineering,Dataframe,link,496,2025-07-27T06:46:00
Search,PySpark,link,69,2025-07-24T07:43:00
Data_engineering,MapReduce,link,497,2025-07-27T09:10:00
ELT,Lakehouse,link,164,2025-07-17T06:33:00
ELT,MapReduce,link,435,2025-07-21T16:56:00
ETL,Feature_store,other,112,2025-07-23T12:52:00
Apache_Spark,MapReduce,other,462,2025-07-01T14:05:00
ELT,RDD,link,215,2025-07-04T15:48:00
Category:Machine_learning,SQL,link,281,2025-07-16T01:42:00
Python_(programming_language),RDD,link,130,2025-07-14T03:56:00
Category:Machine_learning,RDD,link,193,2025-07-05T07:35:00
Main_Page,Category:Big_data,link,281,2025-07-13T08:11:00
Apache_Spark,Broadcast_join,link,183,2025-07-15T09:29:00
Apache_Spark,PySpark,link,132,2025-07-02T08:12:00
ELT,Category:Big_data,external,276,2025-07-19T03:08:00
ETL,SQL,link,253,2025-07-01T19:45:00
Search,Feature_store,link,239,2025-07-24T11:27:00
Apache_Spark,Data_warehouse,external,408,2025-07-02T10:18:00
Python_(programming_language),Lakehouse,link,157,2025-07-12T15:12:00
Search,Feature_store,link,426,2025-07-26T08:13:00
ETL,Dataframe,link,283,2025-07-07T01:27:00
ELT,Partition_(databases),link,479,2025-07-20T09:16:00
ETL,SQL,external,165,2025-07-10T02:54:00
Data_engineering,Feature_store,external,65,2025-07-09T03:48:00
Category:Machine_learning,Broadcast_join,external,369,2025-07-23T10:47:00
Apache_Spark,RDD,link,52,2025-07-25T21:08:00
Apache_Spark,SQL,external,47,2025-07-10T00:54:00
Main_Page,Apache_Spark,link,253,2025-07-14T12:48:00
Python_(programming_language),Data_warehouse,link,200,2025-07-06T07:51:00
Main_Page,SQL,link,279,2025-07-21T19:12:00
ELT,Data_warehouse,link,207,2025-07-22T08:28:00
Python_(programming_language),SQL,link,470,2025-07-01T12:50:00
Category:Machine_learning,SQL,link,296,2025-07-24T21:56:00
ETL,Lakehouse,link,41,2025-07-27T20:58:00
Apache_Spark,Category:Big_data,link,102,2025-07-04T04:59:00
Apache_Spark,Partition_(databases),link,28,2025-07-18T16:30:00
Apache_Spark,Lakehouse,external,355,2025-07-03T10:58:00
ETL,Category:Big_data,external,420,2025-07-06T06:18:00
Data_engineering,RDD,external,155,2025-07-10T14:55:00
Data_engineering,MapReduce,link,288,2025-07-02T02:18:00
ELT,PySpark,link,488,2025-07-08T19:31:00
ETL,Apache_Spark,external,349,2025-07-20T21:05:00
Python_(programming_language),Lakehouse,other,341,2025-07-28T05:51:00
Apache_Spark,PySpark,link,276,2025-07-21T09:24:00
Search,PySpark,link,319,2025-07-11T18:30:00
ETL,Dataframe,link,495,2025-07-09T10:02:00
ETL,RDD,link,2,2025-07-14T01:33:00
Apache_Spark,Category:Big_data,other,169,2025-07-11T03:25:00
Data_engineering,Feature_store,link,206,2025-07-16T02:25:00
Main_Page,Lakehouse,link,415,2025-07-18T07:43:00
Search,Data_warehouse,link,109,2025-07-22T10:00:00
ETL,Broadcast_join,link,8,2025-07-13T00:41:00
Search,SQL,link,143,2025-07-21T03:11:00
ETL,RDD,link,395,2025-07-03T23:10:00
Apache_Spark,PySpark,link,405,2025-07-16T13:09:00
Category:Machine_learning,Broadcast_join,link,209,2025-07-20T19:09:00
Data_engineering,SQL,link,155,2025-07-26T10:39:00
Search,Feature_store,link,404,2025-07-07T20:34:00
ETL,Feature_store,link,469,2025-07-07T05:54:00
Category:Machine_learning,Feature_store,link,257,2025-07-10T17:40:00
Category:Machine_learning,Dataframe,link,500,2025-07-07T00:25:00
Apache_Spark,Broadcast_join,link,89,2025-07-20T02:08:00
Apache_Spark,RDD,link,178,2025-07-17T12:18:00
ELT,RDD,external,27,2025-07-08T00:13:00
ELT,MapReduce,other,462,2025-07-04T02:04:00
Data_engineering,Partition_(databases),external,206,2025-07-15T11:25:00
Apache_Spark,Feature_store,link,5,2025-07-12T06:33:00
ETL,Lakehouse,link,444,2025-07-08T02:31:00
Python_(programming_language),MapReduce,link,285,2025-07-13T11:56:00
Apache_Spark,Data_warehouse,link,179,2025-07-07T17:11:00
Data_engineering,Dataframe,external,134,2025-07-27T22:29:00
Category:Machine_learning,RDD,link,311,2025-07-23T05:58:00
ETL,MapReduce,link,275,2025-07-23T15:08:00
Search,Category:Big_data,link,270,2025-07-15T00:28:00
Search,Apache_Spark,link,160,2025-07-14T05:46:00
Main_Page,Category:Big_data,link,106,2025-07-20T05:59:00
Category:Machine_learning,Lakehouse,link,424,2025-07-22T02:47:00
Search,Partition_(databases),link,74,2025-07-09T13:34:00
ETL,SQL,link,290,2025-07-18T02:56:00
Apache_Spark,Lakehouse,link,325,2025-07-04T09:52:00
Main_Page,Partition_(databases),other,77,2025-07-08T07:53:00
Category:Machine_learning,Broadcast_join,link,258,2025-07-23T05:52:00
Category:Machine_learning,Partition_(databases),link,100,2025-07-23T05:10:00
Apache_Spark,SQL,link,382,2025-07-18T11:54:00
Apache_Spark,Data_warehouse,link,205,2025-07-19T23:02:00
Apache_Spark,Feature_store,link,62,2025-07-17T12:14:00
Data_engineering,Partition_(databases),external,266,2025-07-28T21:31:00
Category:Machine_learning,SQL,external,299,2025-07-21T11:52:00
ETL,SQL,link,283,2025-07-27T22:47:00
Main_Page,SQL,external,183,2025-07-18T12:47:00
Data_engineering,RDD,link,8,2025-07-18T19:35:00
ELT,Lakehouse,link,392,2025-07-21T12:58:00
Main_Page,SQL,link,150,2025-07-17T00:18:00
Search,Category:Big_data,link,60,2025-07-07T06:08:00
Python_(programming_language),SQL,link,56,2025-07-14T19:03:00
Python_(programming_language),SQL,external,115,2025-07-14T19:23:00
Main_Page,Lakehouse,external,441,2025-07-15T14:19:00
Apache_Spark,PySpark,link,338,2025-07-05T07:48:00
Category:Machine_learning,SQL,link,209,2025-07-10T21:52:00
ETL,SQL,link,43,2025-07-16T05:52:00
Search,RDD,other,308,2025-07-05T10:03:00
ETL,Dataframe,other,478,2025-07-22T10:23:00
Data_engineering,Broadcast_join,link,318,2025-07-13T04:21:00
Python_(programming_language),Category:Big_data,link,293,2025-07-25T23:30:00
Search,RDD,link,172,2025-07-12T14:37:00
Search,Partition_(databases),link,200,2025-07-13T14:51:00
ETL,Dataframe,link,386,2025-07-09T20:22:00
Apache_Spark,MapReduce,external,118,2025-07-26T16:37:00
Category:Machine_learning,Apache_Spark,link,37,2025-07-05T03:35:00
Python_(programming_language),SQL,external,348,2025-07-07T10:39:00
Apache_Spark,MapReduce,external,95,2025-07-18T08:47:00
Data_engineering,Dataframe,link,396,2025-07-14T09:07:00
Category:Machine_learning,Category:Big_data,link,179,2025-07-05T08:59:00
Data_engineering,MapReduce,link,79,2025-07-23T00:04:00
ELT,MapReduce,link,81,2025-07-16T18:16:00
Search,Broadcast_join,link,123,2025-07-27T03:24:00
Python_(programming_language),Category:Big_data,other,95,2025-07-21T06:13:00
Data_engineering,Apache_Spark,link,326,2025-07-06T22:45:00
Main_Page,MapReduce,external,56,2025-07-01T06:36:00
ELT,Partition_(databases),link,309,2025-07-27T02:55:00
Search,Partition_(databases),link,71,2025-07-02T05:49:00
Main_Page,Category:Big_data,link,316,2025-07-12T12:39:00
Search,Partition_(databases),link,41,2025-07-05T18:47:00
Python_(programming_language),Broadcast_join,link,329,2025-07-27T09:37:00
ELT,Broadcast_join,external,76,2025-07-12T11:47:00
Category:Machine_learning,Apache_Spark,external,368,2025-07-25T17:41:00
Apache_Spark,Data_warehouse,link,412,2025-07-15T09:59:00
Python_(programming_language),Feature_store,link,268,2025-07-18T08:26:00
Apache_Spark,Apache_Spark,link,443,2025-07-04T19:17:00
Main_Page,Partition_(databases),other,206,2025-07-19T08:46:00
Search,Data_warehouse,link,284,2025-07-28T13:20:00
Data_engineering,Feature_store,link,199,2025-07-02T02:32:00
Search,Broadcast_join,link,209,2025-07-07T04:49:00
ELT,Partition_(databases),other,205,2025-07-14T06:09:00
Search,Data_warehouse,external,86,2025-07-24T03:35:00
ETL,Dataframe,link,461,2025-07-10T17:45:00
Search,MapReduce,external,61,2025-07-02T07:09:00
Category:Machine_learning,Feature_store,link,322,2025-07-23T10:26:00
ELT,PySpark,external,484,2025-07-07T08:25:00
Main_Page,Broadcast_join,link,236,2025-07-06T09:52:00
Data_engineering,Category:Big_data,external,399,2025-07-27T17:29:00
ELT,Lakehouse,link,96,2025-07-17T02:12:00
Python_(programming_language),Category:Big_data,link,375,2025-07-21T03:38:00
Search,Feature_store,external,34,2025-07-26T00:30:00
Category:Machine_learning,SQL,other,39,2025-07-13T17:24:00
Apache_Spark,Apache_Spark,external,427,2025-07-02T04:12:00
Category:Machine_learning,Feature_store,link,49,2025-07-22T00:44:00
Python_(programming_language),SQL,link,389,2025-07-05T12:53:00
ETL,Category:Big_data,link,74,2025-07-26T08:37:00
Search,Category:Big_data,link,97,2025-07-05T05:31:00
Category:Machine_learning,RDD,link,205,2025-07-28T21:24:00
ETL,Broadcast_join,link,462,2025-07-13T11:49:00
Python_(programming_language),Broadcast_join,link,257,2025-07-16T23:16:00
ELT,Apache_Spark,link,97,2025-07-28T15:15:00
ETL,MapReduce,external,426,2025-07-18T08:55:00
ETL,Partition_(databases),link,148,2025-07-08T18:17:00
Data_engineering,Data_warehouse,link,184,2025-07-27T14:18:00
Main_Page,Partition_(databases),link,265,2025-07-07T13:13:00
Category:Machine_learning,Category:Big_data,link,66,2025-07-11T18:53:00
Main_Page,Lakehouse,link,494,2025-07-28T03:32:00
Search,Apache_Spark,link,8,2025-07-12T07:22:00
Search,Apache_Spark,external,394,2025-07-19T21:42:00
Apache_Spark,Dataframe,link,424,2025-07-13T02:26:00
ETL,Feature_store,link,278,2025-07-15T21:34:00
Category:Machine_learning,Lakehouse,link,482,2025-07-12T05:46:00
Search,Lakehouse,external,230,2025-07-25T16:39:00
Apache_Spark,Partition_(databases),other,284,2025-07-23T18:29:00
Search,Data_warehouse,link,237,2025-07-21T04:04:00
Apache_Spark,Lakehouse,link,197,2025-07-26T03:51:00
ETL,Partition_(databases),link,271,2025-07-28T02:38:00
Category:Machine_learning,Feature_store,other,77,2025-07-04T16:41:00
Main_Page,RDD,external,264,2025-07-12T01:40:00
Category:Machine_learning,Lakehouse,external,411,2025-07-13T02:12:00
Apache_Spark,Feature_store,link,331,2025-07-27T06:01:00
Python_(programming_language),RDD,other,342,2025-07-07T22:42:00
ELT,Feature_store,link,169,2025-07-05T23:57:00
ELT,Lakehouse,link,323,2025-07-19T03:47:00
Python_(programming_language),SQL,other,48,2025-07-25T20:37:00
ELT,Category:Big_data,link,376,2025-07-20T12:35:00
Main_Page,Lakehouse,link,24,2025-07-19T12:12:00
Data_engineering,RDD,link,352,2025-07-06T10:31:00
ELT,Partition_(databases),link,169,2025-07-07T22:07:00
Data_engineering,Broadcast_join,external,362,2025-07-28T03:31:00
Search,Category:Big_data,external,329,2025-07-06T02:20:00
Python_(programming_language),Partition_(databases),link,439,2025-07-12T16:27:00
Data_engineering,Feature_store,external,479,2025-07-14T01:28:00
Search,SQL,external,480,2025-07-06T11:30:00
Search,PySpark,other,25,2025-07-03T21:59:00
ETL,Feature_store,external,209,2025-07-19T08:14:00
Apache_Spark,Apache_Spark,link,302,2025-07-16T20:29:00
ETL,Category:Big_data,external,5,2025-07-23T01:39:00
Data_engineering,SQL,other,468,2025-07-12T01:46:00
ETL,Partition_(databases),link,224,2025-07-22T12:46:00
Python_(programming_language),Broadcast_join,other,106,2025-07-14T08:07:00
ETL,Category:Big_data,external,298,2025-07-14T02:31:00
Search,Dataframe,link,287,2025-07-27T04:43:00
Data_engineering,Partition_(databases),link,448,2025-07-24T18:04:00
Apache_Spark,Partition_(databases),link,183,2025-07-15T13:22:00
Apache_Spark,RDD,link,205,2025-07-27T12:51:00
Category:Machine_learning,PySpark,link,173,2025-07-20T04:12:00
Apache_Spark,RDD,link,387,2025-07-05T23:01:00
Main_Page,MapReduce,external,327,2025-07-10T01:42:00
ETL,Feature_store,link,156,2025-07-09T12:00:00
Python_(programming_language),Lakehouse,link,314,2025-07-24T05:00:00
Search,Dataframe,other,370,2025-07-18T15:22:00
Main_Page,Data_warehouse,other,134,2025-07-02T18:54:00
Data_engineering,MapReduce,link,22,2025-07-28T12:17:00
Category:Machine_learning,SQL,link,272,2025-07-25T01:07:00
Python_(programming_language),Category:Big_data,link,404,2025-07-19T00:39:00
Data_engineering,Apache_Spark,link,449,2025-07-18T21:32:00
ELT,RDD,link,236,2025-07-14T19:02:00
Apache_Spark,Broadcast_join,link,176,2025-07-01T10:25:00
Python_(programming_language),Broadcast_join,external,379,2025-07-05T21:05:00
Python_(programming_language),PySpark,external,163,2025-07-13T09:51:00
Apache_Spark,Category:Big_data,link,138,2025-07-11T18:27:00
Apache_Spark,Partition_(databases),link,437,2025-07-17T06:56:00
Search,Partition_(databases),link,427,2025-07-22T11:16:00
ELT,Category:Big_data,external,311,2025-07-03T21:46:00
Data_engineering,Dataframe,link,179,2025-07-15T06:52:00
Main_Page,Apache_Spark,link,16,2025-07-12T15:30:00
Search,Dataframe,link,378,2025-07-07T05:08:00
Category:Machine_learning,MapReduce,link,412,2025-07-22T21:54:00
Search,Lakehouse,other,112,2025-07-04T06:15:00
ETL,Feature_store,link,239,2025-07-24T15:26:00
ETL,SQL,link,495,2025-07-05T20:28:00
Data_engineering,SQL,link,3,2025-07-06T15:19:00
Data_engineering,Apache_Spark,link,365,2025-07-09T01:09:00
Main_Page,RDD,link,76,2025-07-01T03:28:00
Search,Partition_(databases),link,421,2025-07-22T14:38:00
ELT,Feature_store,other,189,2025-07-19T16:35:00
Main_Page,Data_warehouse,link,397,2025-07-05T04:18:00
Data_engineering,Data_warehouse,link,346,2025-07-19T14:12:00
Main_Page,Lakehouse,link,200,2025-07-22T00:26:00
Python_(programming_language),SQL,external,469,2025-07-25T06:30:00
ELT,Partition_(databases),link,394,2025-07-06T02:23:00
Python_(programming_language),Lakehouse,link,352,2025-07-16T05:26:00
Main_Page,Partition_(databases),link,106,2025-07-28T22:14:00
Main_Page,MapReduce,other,423,2025-07-05T17:08:00
Category:Machine_learning,Apache_Spark,link,153,2025-07-26T02:32:00
Data_engineering,Lakehouse,link,384,2025-07-14T06:47:00
Apache_Spark,Data_warehouse,external,174,2025-07-12T20:16:00
Data_engineering,SQL,link,97,2025-07-27T10:47:00
Category:Machine_learning,Partition_(databases),external,300,2025-07-24T00:19:00
ETL,Lakehouse,other,421,2025-07-25T20:04:00
Apache_Spark,Category:Big_data,link,91,2025-07-22T12:57:00
ETL,Broadcast_join,link,250,2025-07-07T13:15:00
Apache_Spark,Apache_Spark,link,337,2025-07-04T01:29:00
ELT,MapReduce,external,446,2025-07-07T03:54:00
ETL,Data_warehouse,link,415,2025-07-02T03:17:00
ELT,RDD,link,500,2025-07-28T09:34:00
Category:Machine_learning,Broadcast_join,external,372,2025-07-26T01:46:00
ELT,Lakehouse,link,240,2025-07-27T06:36:00
Apache_Spark,Broadcast_join,link,112,2025-07-16T01:06:00
Apache_Spark,Feature_store,link,468,2025-07-10T12:01:00
ELT,Apache_Spark,link,156,2025-07-08T03:45:00
Data_engineering,Data_warehouse,link,436,2025-07-17T16:45:00
ETL,Broadcast_join,link,180,2025-07-13T16:06:00
Data_engineering,Dataframe,link,225,2025-07-13T13:46:00
Apache_Spark,RDD,link,266,2025-07-06T00:19:00
ELT,PySpark,external,86,2025-07-17T08:21:00
ELT,Category:Big_data,external,139,2025-07-19T19:36:00
ELT,Broadcast_join,link,393,2025-07-05T14:10:00
Apache_Spark,Apache_Spark,link,438,2025-07-06T17:21:00
Category:Machine_learning,Apache_Spark,link,381,2025-07-22T18:18:00
Data_engineering,Dataframe,link,354,2025-07-13T07:07:00
ETL,Category:Big_data,link,41,2025-07-26T15:46:00
Main_Page,Broadcast_join,link,169,2025-07-04T10:52:00
ELT,Partition_(databases),external,416,2025-07-02T11:24:00
Data_engineering,Category:Big_data,external,41,2025-07-18T19:25:00
Main_Page,Apache_Spark,external,221,2025-07-07T06:59:00
Apache_Spark,Lakehouse,link,31,2025-07-08T08:16:00
Search,Dataframe,link,235,2025-07-10T05:27:00
Data_engineering,Broadcast_join,link,376,2025-07-17T09:42:00
ETL,Dataframe,link,173,2025-07-07T14:58:00
Python_(programming_language),RDD,link,157,2025-07-03T13:38:00
Apache_Spark,MapReduce,external,306,2025-07-11T11:54:00
ELT,SQL,external,154,2025-07-10T01:23:00
Category:Machine_learning,Category:Big_data,link,61,2025-07-19T16:51:00
Python_(programming_language),Feature_store,link,459,2025-07-23T08:18:00
Search,Apache_Spark,link,333,2025-07-12T12:10:00
Search,Lakehouse,external,69,2025-07-13T02:33:00
Search,Partition_(databases),link,498,2025-07-26T03:23:00
Apache_Spark,Apache_Spark,link,309,2025-07-04T17:24:00
Category:Machine_learning,Lakehouse,link,450,2025-07-15T08:17:00
Apache_Spark,Feature_store,link,179,2025-07-23T22:37:00
Search,Dataframe,external,344,2025-07-05T15:13:00
Python_(programming_language),Dataframe,external,125,2025-07-12T00:03:00
Data_engineering,Broadcast_join,external,284,2025-07-12T00:42:00
Python_(programming_language),Data_warehouse,link,358,2025-07-09T06:40:00
Search,Partition_(databases),link,18,2025-07-03T16:18:00
ETL,Lakehouse,external,309,2025-07-21T04:09:00
Data_engineering,SQL,link,93,2025-07-27T18:02:00
Main_Page,Lakehouse,external,420,2025-07-25T06:18:00
Main_Page,Category:Big_data,link,50,2025-07-16T14:04:00
Main_Page,PySpark,link,500,2025-07-10T18:24:00
Data_engineering,Dataframe,other,338,2025-07-05T18:17:00
ETL,Partition_(databases),link,243,2025-07-08T16:25:00
ETL,Category:Big_data,link,227,2025-07-17T18:23:00
Main_Page,Category:Big_data,link,276,2025-07-19T23:01:00
Data_engineering,Apache_Spark,other,271,2025-07-15T01:12:00
Data_engineering,PySpark,link,58,2025-07-16T03:35:00
Search,Apache_Spark,link,478,2025-07-18T02:32:00
ELT,Data_warehouse,link,248,2025-07-01T23:15:00
Search,MapReduce,link,481,2025-07-04T00:02:00
Python_(programming_language),MapReduce,other,15,2025-07-15T08:54:00
Main_Page,Broadcast_join,link,25,2025-07-18T13:35:00
Main_Page,PySpark,external,297,2025-07-13T05:12:00
ETL,Data_warehouse,link,214,2025-07-01T23:52:00
Python_(programming_language),Dataframe,link,467,2025-07-20T04:47:00
Search,Data_warehouse,external,96,2025-07-02T06:01:00
Main_Page,Dataframe,link,241,2025-07-16T13:08:00
Search,MapReduce,link,306,2025-07-05T05:45:00
Python_(programming_language),Partition_(databases),link,3,2025-07-25T06:49:00
Data_engineering,Category:Big_data,link,407,2025-07-19T14:51:00
ETL,PySpark,external,173,2025-07-14T09:44:00
Search,Category:Big_data,external,326,2025-07-24T01:08:00
Python_(programming_language),Partition_(databases),link,418,2025-07-14T16:10:00
Python_(programming_language),Partition_(databases),external,112,2025-07-06T01:27:00
Apache_Spark,Lakehouse,link,480,2025-07-05T08:35:00
Main_Page,Category:Big_data,external,390,2025-07-02T00:33:00
Data_engineering,PySpark,link,313,2025-07-01T00:24:00
Apache_Spark,Broadcast_join,link,273,2025-07-15T03:24:00
Python_(programming_language),PySpark,link,226,2025-07-09T05:41:00
Data_engineering,SQL,other,236,2025-07-19T07:33:00
Category:Machine_learning,Partition_(databases),link,226,2025-07-09T09:50:00
ELT,Apache_Spark,link,406,2025-07-13T07:14:00
Search,Lakehouse,external,103,2025-07-18T02:28:00
Python_(programming_language),Category:Big_data,link,297,2025-07-09T16:27:00
Python_(programming_language),Broadcast_join,link,368,2025-07-20T00:22:00
ETL,Category:Big_data,link,369,2025-07-05T07:47:00
Category:Machine_learning,Lakehouse,link,399,2025-07-06T00:36:00
Main_Page,MapReduce,external,328,2025-07-19T20:13:00
Search,Dataframe,link,58,2025-07-19T20:51:00
Data_engineering,Category:Big_data,link,427,2025-07-06T23:41:00
Data_engineering,RDD,link,259,2025-07-12T13:34:00
Main_Page,Data_warehouse,link,30,2025-07-20T21:55:00
Apache_Spark,RDD,external,347,2025-07-21T23:46:00
Apache_Spark,Feature_store,link,474,2025-07-09T06:11:00
ELT,Lakehouse,link,354,2025-07-26T19:53:00
Category:Machine_learning,Dataframe,link,357,2025-07-13T14:39:00
Main_Page,Category:Big_data,link,495,2025-07-19T13:07:00
ELT,Feature_store,link,25,2025-07-25T01:29:00
Search,Broadcast_join,link,247,2025-07-27T00:03:00
ELT,SQL,external,26,2025-07-10T04:49:00
Search,Data_warehouse,link,101,2025-07-27T10:22:00
Apache_Spark,RDD,link,24,2025-07-12T13:26:00
ETL,Lakehouse,link,426,2025-07-26T04:11:00
Category:Machine_learning,Data_warehouse,external,388,2025-07-12T17:46:00
Main_Page,Broadcast_join,link,62,2025-07-21T02:29:00
ELT,Data_warehouse,external,295,2025-07-15T17:14:00
Main_Page,Broadcast_join,link,469,2025-07-27T03:52:00
Apache_Spark,Feature_store,link,257,2025-07-09T23:04:00
ETL,Data_warehouse,link,188,2025-07-15T10:28:00
Apache_Spark,Category:Big_data,link,159,2025-07-11T23:14:00
ETL,MapReduce,link,13,2025-07-01T14:53:00
Data_engineering,Category:Big_data,external,272,2025-07-25T23:01:00
ETL,MapReduce,link,331,2025-07-17T17:30:00
Category:Machine_learning,Dataframe,link,381,2025-07-14T01:21:00
Python_(programming_language),Apache_Spark,link,382,2025-07-11T15:22:00
Python_(programming_language),Lakehouse,link,321,2025-07-27T18:13:00
Data_engineering,Category:Big_data,external,91,2025-07-25T00:16:00
Data_engineering,Partition_(databases),link,247,2025-07-14T02:17:00
Search,RDD,external,412,2025-07-19T00:55:00
ELT,RDD,external,80,2025-07-14T18:22:00
Apache_Spark,Data_warehouse,link,488,2025-07-03T01:45:00
Apache_Spark,Partition_(databases),link,1,2025-07-19T14:17:00
Apache_Spark,MapReduce,link,131,2025-07-22T01:00:00
Data_engineering,Apache_Spark,link,138,2025-07-24T09:37:00
Data_engineering,Broadcast_join,external,437,2025-07-10T10:16:00
Search,Data_warehouse,link,28,2025-07-13T12:00:00
Data_engineering,PySpark,external,104,2025-07-21T07:51:00
ELT,SQL,link,412,2025-07-05T02:07:00
Python_(programming_language),Feature_store,link,61,2025-07-10T10:42:00
Python_(programming_language),PySpark,link,382,2025-07-15T15:06:00
ELT,Lakehouse,link,386,2025-07-06T18:40:00
Search,Feature_store,link,246,2025-07-15T13:33:00
ETL,Lakehouse,link,174,2025-07-03T18:20:00
Data_engineering,Broadcast_join,link,345,2025-07-02T19:55:00
Apache_Spark,Dataframe,external,356,2025-07-09T12:16:00
Search,MapReduce,external,463,2025-07-25T13:55:00
Search,Category:Big_data,link,374,2025-07-03T00:04:00
Apache_Spark,Partition_(databases),link,348,2025-07-08T17:10:00
Apache_Spark,Data_warehouse,link,144,2025-07-21T02:32:00
Category:Machine_learning,SQL,link,171,2025-07-19T22:43:00
Apache_Spark,Data_warehouse,link,373,2025-07-05T04:48:00
Category:Machine_learning,Data_warehouse,other,410,2025-07-23T13:13:00
Search,Feature_store,link,223,2025-07-25T08:16:00
Python_(programming_language),Data_warehouse,link,171,2025-07-15T05:19:00
ELT,Dataframe,link,111,2025-07-22T20:11:00
Data_engineering,Broadcast_join,link,102,2025-07-09T14:22:00
ETL,SQL,link,38,2025-07-27T08:37:00
