prev_title,curr_title,type,n,ts
Data_engineering,RDD,link,44,2025-05-01T03:50:00
ELT,MapReduce,link,327,2025-05-14T21:08:00
ETL,PySpark,link,300,2025-05-22T13:19:00
ETL,RDD,link,305,2025-05-08T14:22:00
Main_Page,Partition_(databases),other,61,2025-05-20T12:29:00
Python_(programming_language),Broadcast_join,link,118,2025-05-04T19:21:00
Data_engineering,Lakehouse,link,161,2025-05-18T17:46:00
ETL,Lakehouse,link,300,2025-05-10T20:39:00
ELT,Data_warehouse,link,68,2025-05-04T05:41:00
Search,Feature_store,link,441,2025-05-02T03:20:00
Main_Page,MapReduce,external,419,2025-05-27T23:22:00
ETL,Lakehouse,external,379,2025-05-11T08:08:00
Search,Partition_(databases),external,298,2025-05-20T23:03:00
Category:Machine_learning,Apache_Spark,link,471,2025-05-14T13:52:00
Category:Machine_learning,MapReduce,link,329,2025-05-09T03:57:00
Category:Machine_learning,RDD,other,416,2025-05-01T14:06:00
Category:Machine_learning,Broadcast_join,link,372,2025-05-06T07:21:00
ELT,MapReduce,external,390,2025-05-20T18:57:00
Data_engineering,PySpark,link,92,2025-05-24T12:15:00
ELT,Category:Big_data,link,341,2025-05-11T14:51:00
Main_Page,Broadcast_join,link,243,2025-05-15T01:38:00
Apache_Spark,Broadcast_join,other,81,2025-05-21T09:12:00
Apache_Spark,SQL,link,325,2025-05-02T22:49:00
Data_engineering,Dataframe,link,131,2025-05-06T19:55:00
Apache_Spark,Category:Big_data,external,148,2025-05-07T07:04:00
Category:Machine_learning,Partition_(databases),external,49,2025-05-07T10:49:00
ELT,Lakehouse,link,93,2025-05-03T17:30:00
ELT,SQL,other,23,2025-05-11T06:02:00
ELT,Category:Big_data,link,321,2025-05-15T12:51:00
Data_engineering,Apache_Spark,link,204,2025-05-23T10:45:00
ELT,PySpark,link,466,2025-05-09T16:26:00
Search,Apache_Spark,other,330,2025-05-06T21:55:00
ELT,PySpark,external,261,2025-05-08T16:03:00
Data_engineering,Lakehouse,link,418,2025-05-16T04:05:00
ELT,Feature_store,link,335,2025-05-19T00:20:00
Data_engineering,Data_warehouse,external,446,2025-05-11T23:21:00
Category:Machine_learning,Category:Big_data,other,484,2025-05-14T10:28:00
ELT,Apache_Spark,other,161,2025-05-16T16:55:00
Python_(programming_language),Category:Big_data,link,176,2025-05-18T21:28:00
Search,Broadcast_join,link,252,2025-05-05T01:06:00
ETL,Broadcast_join,link,471,2025-05-05T11:54:00
Python_(programming_language),PySpark,link,270,2025-05-17T05:19:00
ETL,Lakehouse,link,165,2025-05-28T19:28:00
Category:Machine_learning,Feature_store,link,220,2025-05-17T09:14:00
ETL,Broadcast_join,link,275,2025-05-19T23:11:00
ELT,Lakehouse,external,375,2025-05-08T11:26:00
Data_engineering,Feature_store,link,426,2025-05-14T10:24:00
Python_(programming_language),Category:Big_data,link,124,2025-05-06T17:25:00
ETL,MapReduce,link,254,2025-05-12T05:29:00
Data_engineering,Dataframe,link,321,2025-05-28T02:50:00
Main_Page,Apache_Spark,external,79,2025-05-04T19:02:00
Apache_Spark,Partition_(databases),link,395,2025-05-27T13:35:00
Category:Machine_learning,Partition_(databases),link,11,2025-05-17T14:27:00
Main_Page,Lakehouse,link,12,2025-05-18T01:53:00
Python_(programming_language),Feature_store,external,380,2025-05-22T20:46:00
Category:Machine_learning,Lakehouse,external,11,2025-05-06T07:27:00
Search,Category:Big_data,external,194,2025-05-07T14:40:00
Category:Machine_learning,Data_warehouse,other,334,2025-05-24T12:23:00
Python_(programming_language),Data_warehouse,external,322,2025-05-25T05:46:00
Category:Machine_learning,Apache_Spark,link,206,2025-05-07T11:47:00
Search,Data_warehouse,link,117,2025-05-06T09:06:00
Apache_Spark,Dataframe,external,389,2025-05-20T02:47:00
Python_(programming_language),Broadcast_join,external,366,2025-05-08T19:43:00
ETL,Dataframe,link,67,2025-05-03T23:42:00
ELT,PySpark,link,77,2025-05-28T10:55:00
Python_(programming_language),RDD,link,57,2025-05-28T00:29:00
ELT,Dataframe,link,271,2025-05-06T13:59:00
Apache_Spark,Lakehouse,link,116,2025-05-08T04:28:00
Python_(programming_language),Broadcast_join,link,86,2025-05-06T16:16:00
Search,Lakehouse,link,108,2025-05-21T06:25:00
ETL,MapReduce,link,242,2025-05-05T23:39:00
Search,MapReduce,link,241,2025-05-17T20:04:00
Python_(programming_language),Lakehouse,link,346,2025-05-15T21:01:00
Data_engineering,Category:Big_data,external,230,2025-05-04T08:47:00
ETL,Dataframe,link,191,2025-05-13T18:11:00
Python_(programming_language),Feature_store,link,456,2025-05-19T19:05:00
ETL,RDD,link,121,2025-05-18T09:58:00
Search,PySpark,link,496,2025-05-23T10:41:00
Apache_Spark,Broadcast_join,external,227,2025-05-21T11:55:00
Python_(programming_language),SQL,link,406,2025-05-27T16:54:00
Data_engineering,SQL,link,28,2025-05-21T05:52:00
ETL,PySpark,external,366,2025-05-11T05:18:00
ELT,Broadcast_join,external,302,2025-05-23T02:30:00
Main_Page,Dataframe,other,273,2025-05-18T04:45:00
Apache_Spark,Broadcast_join,link,358,2025-05-27T10:08:00
Search,RDD,link,277,2025-05-07T15:27:00
ELT,SQL,link,420,2025-05-18T19:20:00
Main_Page,Partition_(databases),external,268,2025-05-26T23:49:00
Apache_Spark,SQL,link,425,2025-05-13T10:09:00
Main_Page,Lakehouse,link,102,2025-05-28T17:09:00
Search,Category:Big_data,link,200,2025-05-06T23:46:00
Data_engineering,Partition_(databases),link,13,2025-05-23T14:17:00
Python_(programming_language),Apache_Spark,link,111,2025-05-28T08:11:00
Search,Category:Big_data,link,255,2025-05-07T03:12:00
ELT,SQL,external,165,2025-05-25T06:14:00
Apache_Spark,Partition_(databases),link,161,2025-05-10T21:46:00
Python_(programming_language),Apache_Spark,link,359,2025-05-17T05:10:00
Category:Machine_learning,PySpark,link,336,2025-05-17T14:03:00
ELT,MapReduce,link,14,2025-05-08T17:49:00
Main_Page,Data_warehouse,link,45,2025-05-01T13:59:00
ELT,MapReduce,link,76,2025-05-01T09:51:00
ETL,Broadcast_join,link,364,2025-05-20T20:31:00
Category:Machine_learning,Data_warehouse,other,418,2025-05-19T15:51:00
ETL,Feature_store,link,87,2025-05-28T08:15:00
Category:Machine_learning,Dataframe,link,276,2025-05-13T08:27:00
Data_engineering,Partition_(databases),link,151,2025-05-08T11:19:00
Python_(programming_language),RDD,link,396,2025-05-06T21:47:00
Search,SQL,link,136,2025-05-17T11:30:00
Apache_Spark,Apache_Spark,external,159,2025-05-14T03:13:00
Search,MapReduce,link,307,2025-05-12T07:43:00
Data_engineering,SQL,link,340,2025-05-25T00:55:00
Search,MapReduce,link,93,2025-05-08T00:04:00
Apache_Spark,RDD,link,271,2025-05-06T10:36:00
Main_Page,Lakehouse,link,227,2025-05-05T08:13:00
Main_Page,Apache_Spark,link,437,2025-05-10T06:35:00
Apache_Spark,Lakehouse,link,212,2025-05-03T04:54:00
Apache_Spark,Broadcast_join,link,271,2025-05-08T02:16:00
Data_engineering,Broadcast_join,link,31,2025-05-15T21:33:00
Apache_Spark,Broadcast_join,link,166,2025-05-28T06:11:00
Apache_Spark,MapReduce,link,238,2025-05-22T21:36:00
Main_Page,Feature_store,other,206,2025-05-15T04:33:00
Search,Feature_store,other,146,2025-05-22T19:37:00
ELT,Lakehouse,link,436,2025-05-08T13:43:00
Python_(programming_language),RDD,external,363,2025-05-09T22:28:00
Category:Machine_learning,MapReduce,link,270,2025-05-28T06:17:00
ETL,MapReduce,external,472,2025-05-01T23:01:00
Search,MapReduce,link,22,2025-05-15T03:53:00
ETL,Partition_(databases),external,139,2025-05-20T14:35:00
Category:Machine_learning,Lakehouse,link,343,2025-05-23T03:20:00
Category:Machine_learning,MapReduce,other,136,2025-05-04T19:18:00
Search,RDD,external,349,2025-05-04T14:13:00
ETL,Apache_Spark,link,128,2025-05-11T19:59:00
Category:Machine_learning,RDD,link,53,2025-05-14T08:03:00
Data_engineering,Apache_Spark,external,361,2025-05-10T15:26:00
Category:Machine_learning,SQL,link,117,2025-05-19T22:05:00
Category:Machine_learning,Feature_store,link,173,2025-05-28T15:42:00
Apache_Spark,PySpark,link,460,2025-05-12T04:43:00
Main_Page,Category:Big_data,link,475,2025-05-08T19:52:00
ELT,Category:Big_data,link,73,2025-05-04T17:42:00
Main_Page,Partition_(databases),link,317,2025-05-02T14:57:00
Main_Page,Partition_(databases),link,121,2025-05-07T06:25:00
ELT,MapReduce,link,381,2025-05-08T11:50:00
Python_(programming_language),Partition_(databases),link,420,2025-05-18T05:02:00
ETL,Apache_Spark,link,261,2025-05-28T17:03:00
Main_Page,RDD,link,347,2025-05-26T02:11:00
Data_engineering,PySpark,link,67,2025-05-01T04:51:00
Search,SQL,external,27,2025-05-13T11:28:00
Category:Machine_learning,Apache_Spark,link,31,2025-05-10T00:42:00
Search,Feature_store,other,404,2025-05-05T09:55:00
Main_Page,Lakehouse,external,179,2025-05-26T00:39:00
Data_engineering,Category:Big_data,external,386,2025-05-23T06:25:00
Apache_Spark,Dataframe,external,138,2025-05-03T13:51:00
ELT,MapReduce,other,343,2025-05-21T07:58:00
ELT,Feature_store,link,483,2025-05-14T05:49:00
Main_Page,SQL,external,452,2025-05-02T14:36:00
ELT,RDD,other,321,2025-05-26T10:41:00
Apache_Spark,Dataframe,other,219,2025-05-02T10:37:00
Apache_Spark,RDD,link,241,2025-05-09T22:36:00
ETL,Broadcast_join,link,187,2025-05-06T18:55:00
ELT,Category:Big_data,other,151,2025-05-21T15:54:00
Main_Page,RDD,link,292,2025-05-11T05:56:00
Data_engineering,Dataframe,link,350,2025-05-24T16:47:00
Search,Broadcast_join,external,229,2025-05-23T21:13:00
ETL,Broadcast_join,link,352,2025-05-10T14:13:00
Apache_Spark,Broadcast_join,link,189,2025-05-11T01:43:00
Python_(programming_language),Apache_Spark,external,418,2025-05-19T18:41:00
Python_(programming_language),MapReduce,other,273,2025-05-05T09:48:00
Search,Broadcast_join,link,93,2025-05-02T13:42:00
Apache_Spark,RDD,link,55,2025-05-23T10:21:00
Main_Page,Apache_Spark,external,213,2025-05-23T15:57:00
ELT,Apache_Spark,link,215,2025-05-06T13:13:00
Category:Machine_learning,Partition_(databases),link,169,2025-05-20T19:43:00
ELT,Feature_store,link,195,2025-05-18T10:41:00
Search,Apache_Spark,link,4,2025-05-08T00:44:00
Apache_Spark,PySpark,link,451,2025-05-16T21:33:00
ELT,Apache_Spark,external,281,2025-05-26T11:39:00
Main_Page,Partition_(databases),external,147,2025-05-18T16:00:00
Data_engineering,PySpark,link,2,2025-05-01T19:58:00
ETL,Dataframe,external,259,2025-05-14T22:38:00
Main_Page,Feature_store,link,203,2025-05-25T03:16:00
Python_(programming_language),Data_warehouse,other,424,2025-05-21T13:18:00
Data_engineering,Data_warehouse,link,427,2025-05-18T10:59:00
Apache_Spark,MapReduce,link,372,2025-05-06T17:29:00
Main_Page,PySpark,link,486,2025-05-13T18:19:00
ETL,MapReduce,link,397,2025-05-15T07:10:00
ELT,Data_warehouse,external,318,2025-05-04T22:15:00
Main_Page,Dataframe,link,398,2025-05-22T10:57:00
Main_Page,SQL,other,392,2025-05-02T09:22:00
ETL,Category:Big_data,link,277,2025-05-13T08:41:00
Category:Machine_learning,Partition_(databases),other,40,2025-05-12T01:14:00
Category:Machine_learning,Broadcast_join,other,30,2025-05-27T07:02:00
Data_engineering,SQL,link,314,2025-05-03T05:53:00
Search,PySpark,link,460,2025-05-15T15:39:00
Search,Lakehouse,link,142,2025-05-15T23:47:00
Apache_Spark,RDD,link,283,2025-05-11T13:47:00
Apache_Spark,Broadcast_join,link,338,2025-05-14T23:25:00
Apache_Spark,Apache_Spark,link,34,2025-05-18T23:49:00
ELT,Feature_store,link,52,2025-05-08T18:56:00
Search,Category:Big_data,link,27,2025-05-06T00:32:00
ETL,Dataframe,link,9,2025-05-22T00:46:00
Category:Machine_learning,Category:Big_data,link,444,2025-05-08T01:08:00
Apache_Spark,Category:Big_data,link,470,2025-05-11T18:03:00
ELT,Dataframe,link,298,2025-05-16T20:48:00
Apache_Spark,SQL,link,56,2025-05-28T07:13:00
Data_engineering,Feature_store,link,413,2025-05-04T19:03:00
Python_(programming_language),Partition_(databases),other,443,2025-05-25T08:42:00
Search,Category:Big_data,link,87,2025-05-10T05:09:00
Python_(programming_language),SQL,link,77,2025-05-10T22:03:00
Main_Page,RDD,link,25,2025-05-07T23:55:00
Category:Machine_learning,Partition_(databases),external,134,2025-05-01T23:50:00
Data_engineering,RDD,link,219,2025-05-24T22:47:00
ETL,Dataframe,link,400,2025-05-26T11:30:00
Search,Partition_(databases),link,134,2025-05-04T04:44:00
Data_engineering,Broadcast_join,external,123,2025-05-01T04:41:00
Search,Feature_store,other,232,2025-05-04T09:08:00
Main_Page,Apache_Spark,external,423,2025-05-20T08:37:00
Search,SQL,link,456,2025-05-23T13:58:00
Main_Page,PySpark,external,279,2025-05-12T12:48:00
ETL,MapReduce,external,277,2025-05-23T07:47:00
ELT,RDD,link,83,2025-05-05T02:45:00
Main_Page,RDD,external,488,2025-05-11T23:46:00
Data_engineering,Dataframe,link,409,2025-05-23T13:56:00
ETL,Feature_store,external,320,2025-05-08T23:55:00
Data_engineering,PySpark,link,114,2025-05-25T23:38:00
Python_(programming_language),Dataframe,external,230,2025-05-25T19:51:00
Data_engineering,Category:Big_data,link,52,2025-05-12T22:34:00
Data_engineering,Feature_store,other,149,2025-05-27T00:41:00
ETL,Partition_(databases),link,287,2025-05-05T09:59:00
Data_engineering,Feature_store,other,252,2025-05-03T08:11:00
Python_(programming_language),Category:Big_data,link,383,2025-05-02T08:52:00
Main_Page,Lakehouse,link,209,2025-05-02T02:08:00
Search,Dataframe,link,124,2025-05-28T02:35:00
Python_(programming_language),Partition_(databases),other,377,2025-05-06T09:34:00
ETL,Category:Big_data,link,49,2025-05-19T09:44:00
ELT,Partition_(databases),link,176,2025-05-03T00:40:00
ETL,Partition_(databases),external,83,2025-05-14T09:28:00
ELT,Broadcast_join,other,196,2025-05-14T19:28:00
Data_engineering,Feature_store,link,353,2025-05-11T22:33:00
Search,PySpark,link,205,2025-05-17T05:21:00
Python_(programming_language),Partition_(databases),link,420,2025-05-11T04:32:00
Search,RDD,link,81,2025-05-19T16:43:00
Category:Machine_learning,Lakehouse,link,120,2025-05-27T08:36:00
Data_engineering,Apache_Spark,external,215,2025-05-25T00:19:00
ELT,Partition_(databases),external,35,2025-05-14T10:51:00
ETL,RDD,link,74,2025-05-08T17:22:00
ELT,RDD,link,223,2025-05-28T06:53:00
Apache_Spark,Category:Big_data,external,191,2025-05-10T09:58:00
Data_engineering,PySpark,link,203,2025-05-03T12:41:00
Category:Machine_learning,SQL,link,465,2025-05-15T08:51:00
Main_Page,Dataframe,link,199,2025-05-28T18:51:00
Apache_Spark,Dataframe,link,363,2025-05-23T18:23:00
ETL,Apache_Spark,link,449,2025-05-26T00:01:00
Main_Page,Lakehouse,external,140,2025-05-25T13:49:00
Apache_Spark,SQL,external,229,2025-05-26T09:12:00
Category:Machine_learning,Broadcast_join,external,15,2025-05-04T06:48:00
ELT,Data_warehouse,link,462,2025-05-19T04:51:00
ETL,Dataframe,external,423,2025-05-02T07:50:00
Main_Page,Dataframe,link,90,2025-05-17T03:52:00
Main_Page,Category:Big_data,link,334,2025-05-26T13:36:00
ETL,PySpark,link,359,2025-05-18T02:53:00
Category:Machine_learning,Feature_store,external,397,2025-05-08T12:12:00
Category:Machine_learning,MapReduce,link,297,2025-05-14T12:59:00
Main_Page,Broadcast_join,link,352,2025-05-24T14:07:00
ETL,Apache_Spark,link,259,2025-05-09T07:09:00
Main_Page,Lakehouse,external,386,2025-05-06T19:13:00
ETL,Broadcast_join,link,403,2025-05-15T09:44:00
ETL,Feature_store,link,248,2025-05-14T06:09:00
Category:Machine_learning,RDD,link,296,2025-05-19T22:18:00
Main_Page,RDD,link,439,2025-05-12T01:28:00
Main_Page,SQL,link,144,2025-05-24T05:36:00
Category:Machine_learning,PySpark,external,233,2025-05-25T09:48:00
Apache_Spark,PySpark,other,262,2025-05-18T02:12:00
Apache_Spark,RDD,external,476,2025-05-22T19:03:00
Data_engineering,Category:Big_data,link,80,2025-05-24T03:53:00
Search,Feature_store,link,319,2025-05-09T12:35:00
Apache_Spark,RDD,link,111,2025-05-14T09:06:00
ETL,Feature_store,link,175,2025-05-25T06:25:00
ELT,Dataframe,link,374,2025-05-28T04:31:00
Main_Page,Lakehouse,link,160,2025-05-18T05:18:00
ETL,Partition_(databases),link,388,2025-05-12T10:24:00
Apache_Spark,SQL,link,103,2025-05-04T23:29:00
Search,Category:Big_data,link,346,2025-05-14T09:15:00
ETL,PySpark,link,479,2025-05-28T18:24:00
Python_(programming_language),Dataframe,other,27,2025-05-19T20:06:00
Category:Machine_learning,MapReduce,link,412,2025-05-24T16:38:00
Category:Machine_learning,Lakehouse,other,66,2025-05-12T08:34:00
ETL,MapReduce,link,461,2025-05-25T09:59:00
Python_(programming_language),SQL,link,208,2025-05-07T12:07:00
Category:Machine_learning,Lakehouse,other,363,2025-05-06T17:03:00
Search,RDD,link,250,2025-05-20T22:56:00
Data_engineering,Partition_(databases),link,155,2025-05-11T07:14:00
ETL,PySpark,link,140,2025-05-23T00:27:00
ELT,MapReduce,other,161,2025-05-22T20:15:00
Python_(programming_language),Dataframe,link,231,2025-05-04T20:55:00
Main_Page,Broadcast_join,external,472,2025-05-11T09:53:00
Python_(programming_language),Dataframe,link,108,2025-05-12T08:21:00
Data_engineering,Broadcast_join,link,207,2025-05-26T17:04:00
Data_engineering,MapReduce,link,459,2025-05-03T11:14:00
Python_(programming_language),MapReduce,link,99,2025-05-18T07:29:00
Category:Machine_learning,Data_warehouse,link,122,2025-05-21T06:11:00
ETL,Broadcast_join,link,405,2025-05-03T16:33:00
Main_Page,Category:Big_data,external,473,2025-05-14T21:03:00
Category:Machine_learning,PySpark,link,164,2025-05-08T04:19:00
Data_engineering,Data_warehouse,link,304,2025-05-22T16:40:00
Main_Page,Dataframe,link,300,2025-05-22T03:24:00
Search,Category:Big_data,link,364,2025-05-09T23:29:00
Python_(programming_language),PySpark,link,96,2025-05-18T21:16:00
Data_engineering,Lakehouse,link,56,2025-05-12T06:13:00
ELT,SQL,external,428,2025-05-03T09:02:00
Search,Data_warehouse,external,440,2025-05-03T12:30:00
Python_(programming_language),Data_warehouse,external,173,2025-05-06T06:03:00
Python_(programming_language),PySpark,link,83,2025-05-02T07:44:00
Main_Page,Data_warehouse,link,165,2025-05-19T18:18:00
Search,PySpark,link,5,2025-05-07T03:37:00
Search,RDD,external,342,2025-05-19T16:02:00
Main_Page,Apache_Spark,link,334,2025-05-23T18:18:00
Apache_Spark,Feature_store,link,134,2025-05-13T09:19:00
Category:Machine_learning,Lakehouse,link,178,2025-05-16T16:43:00
Data_engineering,Apache_Spark,link,197,2025-05-26T22:11:00
Main_Page,Apache_Spark,external,164,2025-05-13T16:29:00
Main_Page,Data_warehouse,link,272,2025-05-06T06:36:00
Data_engineering,SQL,external,72,2025-05-25T13:34:00
Data_engineering,Broadcast_join,link,139,2025-05-14T16:09:00
Category:Machine_learning,Dataframe,link,190,2025-05-26T23:04:00
Apache_Spark,MapReduce,other,402,2025-05-01T10:51:00
Search,Dataframe,link,180,2025-05-01T18:42:00
Category:Machine_learning,MapReduce,link,289,2025-05-10T05:20:00
Apache_Spark,PySpark,link,9,2025-05-26T00:31:00
Apache_Spark,PySpark,external,310,2025-05-21T13:23:00
Category:Machine_learning,PySpark,link,133,2025-05-23T19:22:00
Apache_Spark,RDD,other,391,2025-05-02T22:35:00
Search,RDD,external,354,2025-05-27T21:59:00
Category:Machine_learning,Broadcast_join,link,481,2025-05-16T12:45:00
Python_(programming_language),Data_warehouse,external,205,2025-05-21T06:16:00
ETL,Lakehouse,external,67,2025-05-28T01:39:00
Search,Category:Big_data,link,271,2025-05-10T13:30:00
Apache_Spark,Feature_store,link,51,2025-05-10T12:21:00
Search,Broadcast_join,link,73,2025-05-28T06:35:00
Python_(programming_language),Data_warehouse,link,383,2025-05-19T16:02:00
ETL,MapReduce,external,448,2025-05-14T17:50:00
Search,MapReduce,link,338,2025-05-04T15:37:00
ETL,Partition_(databases),other,427,2025-05-11T05:43:00
ETL,Dataframe,link,119,2025-05-20T07:49:00
Data_engineering,RDD,link,101,2025-05-13T21:39:00
Apache_Spark,Feature_store,link,163,2025-05-25T21:30:00
Category:Machine_learning,Broadcast_join,link,498,2025-05-27T16:32:00
Apache_Spark,Broadcast_join,link,432,2025-05-19T23:21:00
Data_engineering,Data_warehouse,other,400,2025-05-27T21:25:00
ELT,PySpark,link,207,2025-05-19T22:46:00
Python_(programming_language),Dataframe,link,195,2025-05-06T16:32:00
Data_engineering,SQL,link,352,2025-05-05T18:50:00
Apache_Spark,Partition_(databases),external,246,2025-05-11T07:18:00
Main_Page,Broadcast_join,link,221,2025-05-22T02:45:00
Category:Machine_learning,SQL,link,109,2025-05-03T00:30:00
ETL,Dataframe,link,296,2025-05-17T00:20:00
Category:Machine_learning,Data_warehouse,link,266,2025-05-06T14:38:00
Data_engineering,Feature_store,other,268,2025-05-04T06:49:00
Python_(programming_language),SQL,link,393,2025-05-24T16:03:00
Apache_Spark,Lakehouse,link,140,2025-05-12T12:40:00
Apache_Spark,Dataframe,link,176,2025-05-18T10:57:00
Category:Machine_learning,SQL,link,385,2025-05-10T15:11:00
Data_engineering,Apache_Spark,external,69,2025-05-10T12:31:00
Data_engineering,PySpark,link,276,2025-05-20T20:27:00
Search,MapReduce,link,200,2025-05-20T04:57:00
Search,PySpark,link,343,2025-05-26T23:21:00
Data_engineering,MapReduce,link,86,2025-05-20T23:57:00
Main_Page,SQL,link,136,2025-05-27T06:37:00
Apache_Spark,Category:Big_data,link,329,2025-05-28T10:57:00
ELT,Dataframe,link,136,2025-05-17T11:23:00
ETL,Partition_(databases),link,341,2025-05-14T07:23:00
Apache_Spark,MapReduce,link,481,2025-05-03T11:13:00
Apache_Spark,Partition_(databases),link,293,2025-05-15T04:29:00
Data_engineering,PySpark,link,84,2025-05-03T20:42:00
Category:Machine_learning,Partition_(databases),external,146,2025-05-13T01:14:00
Data_engineering,RDD,external,489,2025-05-04T06:05:00
ELT,Broadcast_join,link,359,2025-05-13T16:07:00
Main_Page,Feature_store,external,238,2025-05-10T21:50:00
Search,Feature_store,link,447,2025-05-03T14:02:00
Search,Category:Big_data,link,355,2025-05-22T05:41:00
Search,Partition_(databases),external,28,2025-05-15T09:31:00
Python_(programming_language),Data_warehouse,external,217,2025-05-03T15:52:00
Category:Machine_learning,SQL,link,326,2025-05-01T23:32:00
ETL,PySpark,link,441,2025-05-07T12:36:00
Python_(programming_language),Lakehouse,link,212,2025-05-12T03:22:00
Category:Machine_learning,Partition_(databases),link,136,2025-05-08T20:01:00
Python_(programming_language),Apache_Spark,external,482,2025-05-24T07:57:00
Apache_Spark,Broadcast_join,external,355,2025-05-27T04:29:00
ELT,Apache_Spark,link,44,2025-05-09T16:13:00
ETL,Data_warehouse,link,478,2025-05-01T22:00:00
ETL,SQL,other,75,2025-05-22T19:58:00
Main_Page,PySpark,external,181,2025-05-24T07:49:00
Category:Machine_learning,Apache_Spark,external,214,2025-05-23T05:02:00
Python_(programming_language),PySpark,link,319,2025-05-04T14:32:00
Search,Lakehouse,other,139,2025-05-24T08:56:00
ELT,Data_warehouse,link,8,2025-05-05T14:41:00
Apache_Spark,PySpark,link,130,2025-05-27T16:57:00
ETL,Category:Big_data,link,335,2025-05-14T03:22:00
Main_Page,Apache_Spark,link,232,2025-05-25T22:42:00
Python_(programming_language),SQL,link,123,2025-05-18T18:43:00
ETL,PySpark,link,309,2025-05-07T13:18:00
Search,Apache_Spark,external,331,2025-05-27T09:40:00
ETL,Data_warehouse,other,146,2025-05-12T04:30:00
Apache_Spark,Data_warehouse,link,137,2025-05-17T22:32:00
ELT,SQL,link,175,2025-05-21T16:09:00
Python_(programming_language),Feature_store,other,222,2025-05-13T22:45:00
Apache_Spark,PySpark,link,470,2025-05-06T16:16:00
Search,Dataframe,link,321,2025-05-25T23:16:00
Main_Page,Data_warehouse,link,343,2025-05-27T02:06:00
Search,Category:Big_data,link,75,2025-05-08T11:50:00
Python_(programming_language),Apache_Spark,link,114,2025-05-01T11:40:00
ETL,Category:Big_data,external,265,2025-05-27T22:35:00
ELT,Apache_Spark,external,9,2025-05-20T11:23:00
ETL,PySpark,link,361,2025-05-28T03:45:00
Data_engineering,MapReduce,link,301,2025-05-10T15:31:00
ETL,Data_warehouse,link,202,2025-05-10T11:43:00
Main_Page,Feature_store,link,40,2025-05-14T02:06:00
Search,Apache_Spark,external,315,2025-05-17T22:52:00
ELT,Category:Big_data,link,44,2025-05-24T22:05:00
Data_engineering,Apache_Spark,external,169,2025-05-02T12:07:00
Main_Page,Data_warehouse,link,325,2025-05-19T14:40:00
Category:Machine_learning,Category:Big_data,link,321,2025-05-03T05:49:00
ETL,Partition_(databases),link,9,2025-05-01T22:27:00
Python_(programming_language),Broadcast_join,link,214,2025-05-24T23:04:00
Data_engineering,Broadcast_join,link,372,2025-05-25T13:57:00
Main_Page,Feature_store,external,206,2025-05-08T02:09:00
Category:Machine_learning,MapReduce,link,83,2025-05-12T04:40:00
Main_Page,Lakehouse,link,204,2025-05-19T14:15:00
ELT,PySpark,other,415,2025-05-08T01:28:00
Category:Machine_learning,Data_warehouse,external,413,2025-05-01T13:31:00
Search,MapReduce,link,437,2025-05-08T22:52:00
Python_(programming_language),SQL,link,379,2025-05-08T11:48:00
ELT,Category:Big_data,other,251,2025-05-14T15:15:00
Category:Machine_learning,Apache_Spark,other,347,2025-05-01T14:52:00
Category:Machine_learning,Partition_(databases),other,419,2025-05-12T11:47:00
Python_(programming_language),Partition_(databases),link,280,2025-05-21T08:11:00
ELT,RDD,link,381,2025-05-25T11:07:00
Apache_Spark,RDD,link,316,2025-05-01T22:13:00
Category:Machine_learning,Category:Big_data,link,354,2025-05-23T18:14:00
Category:Machine_learning,Category:Big_data,link,427,2025-05-18T06:35:00
Category:Machine_learning,Category:Big_data,link,461,2025-05-22T12:07:00
Main_Page,RDD,other,329,2025-05-09T23:53:00
Category:Machine_learning,MapReduce,other,104,2025-05-01T17:13:00
Data_engineering,Data_warehouse,link,394,2025-05-26T07:00:00
Main_Page,Partition_(databases),link,472,2025-05-11T16:22:00
Main_Page,PySpark,link,300,2025-05-02T19:48:00
Data_engineering,MapReduce,external,262,2025-05-09T08:18:00
ETL,Apache_Spark,link,181,2025-05-03T09:35:00
Python_(programming_language),Category:Big_data,link,479,2025-05-21T08:35:00
Main_Page,RDD,link,330,2025-05-17T06:38:00
Apache_Spark,Lakehouse,link,298,2025-05-22T20:19:00
Data_engineering,Partition_(databases),link,169,2025-05-18T04:29:00
Data_engineering,Category:Big_data,other,267,2025-05-10T22:01:00
Category:Machine_learning,Category:Big_data,link,195,2025-05-23T16:40:00
Search,Dataframe,link,148,2025-05-15T13:02:00
ELT,Lakehouse,link,325,2025-05-03T03:39:00
Search,Dataframe,link,95,2025-05-04T17:48:00
Apache_Spark,Dataframe,link,205,2025-05-25T07:06:00
Data_engineering,MapReduce,other,133,2025-05-27T17:29:00
ELT,Data_warehouse,other,497,2025-05-15T01:43:00
Python_(programming_language),MapReduce,link,318,2025-05-26T13:03:00
Python_(programming_language),PySpark,other,490,2025-05-23T08:39:00
Data_engineering,SQL,external,383,2025-05-19T03:04:00
Apache_Spark,Category:Big_data,other,367,2025-05-24T09:56:00
ETL,Category:Big_data,external,99,2025-05-10T22:13:00
Python_(programming_language),Category:Big_data,external,116,2025-05-03T01:59:00
Search,Data_warehouse,external,25,2025-05-02T10:12:00
Main_Page,SQL,link,230,2025-05-06T06:35:00
ETL,SQL,link,293,2025-05-16T18:19:00
